Iteration	Replicate_ID	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
825	0	-4274.052	-4289.258	15.20593	0.10563	0.181994	0.210391	0.207693	0.174678	0.109027	0.106976	0.119682	0.0491568	0.075807	0.017278	0.0563498	0.0309119	0.227121	0.222599	0.119246	0.0334599	0.363009	0.0345648	0.265092	0.276802	0.173722	0.284385	1.445574
826	0	-4280.699	-4295.374	14.67506	0.0899156	0.225686	0.207704	0.201312	0.157703	0.151526	0.079991	0.142691	0.0462754	0.0386756	0.0239861	0.0603214	0.0728727	0.2042	0.270345	0.136331	0.0422859	0.319923	0.0269146	0.275991	0.257218	0.203253	0.263539	1.498661
827	0	-4282.497	-4296.64	14.14211	0.105415	0.207191	0.225388	0.205738	0.159357	0.0942033	0.135915	0.115975	0.0882567	0.0630391	0.00384087	0.0754626	0.0721748	0.179626	0.231917	0.155185	0.0638661	0.331324	0.0380817	0.294368	0.294925	0.15704	0.253667	1.551956
828	0	-4275.028	-4289.691	14.66338	0.129016	0.207191	0.231187	0.183817	0.143481	0.126538	0.074484	0.139595	0.0522061	0.0789095	0.00612858	0.0821469	0.0451294	0.192601	0.246866	0.15153	0.0640927	0.318946	0.0259642	0.279037	0.293278	0.148861	0.278824	1.49983
829	0	-4274.225	-4290.306	16.08089	0.103085	0.184028	0.207107	0.199503	0.135101	0.0970295	0.0831297	0.132581	0.0521355	0.0459337	0.0350672	0.0594198	0.0239594	0.190281	0.249221	0.128669	0.0585966	0.341214	0.0320183	0.263132	0.256295	0.192093	0.288481	1.358079
830	0	-4273.42	-4288.909	15.4887	0.108177	0.21133	0.222372	0.164416	0.11912	0.11282	0.0967371	0.133214	0.0581202	0.061897	0.0288988	0.0652169	0.0349773	0.212517	0.209411	0.12925	0.0352335	0.350765	0.0628244	0.263675	0.256211	0.179325	0.300789	1.417297
831	0	-4269.743	-4285.373	15.62988	0.108433	0.185202	0.201929	0.210578	0.145246	0.126508	0.0769202	0.133214	0.0556364	0.0500524	0.0289615	0.0583504	0.0221492	0.237919	0.234891	0.130309	0.0392679	0.302371	0.0552409	0.26415	0.278524	0.165044	0.292282	1.403179
832	0	-4272.654	-4287.459	14.80523	0.110655	0.206348	0.208567	0.201853	0.158486	0.133061	0.0938423	0.104975	0.0301741	0.0666737	0.0449001	0.0945295	0.0315786	0.200878	0.227712	0.107302	0.0673502	0.353795	0.0429638	0.267959	0.268814	0.178416	0.284812	1.485644
833	0	-4266.647	-4282.234	15.58697	0.128868	0.181841	0.214566	0.204737	0.138412	0.111544	0.0783763	0.116402	0.0232191	0.0581099	0.0548182	0.0519077	0.0446686	0.212416	0.228353	0.145478	0.0506878	0.336502	0.0265632	0.270164	0.273641	0.182264	0.273931	1.407471
834	0	-4270.489	-4285.483	14.99466	0.126462	0.185387	0.230998	0.220384	0.134073	0.131302	0.119767	0.134505	0.0187687	0.0456576	0.0308748	0.0410959	0.0474262	0.213819	0.245765	0.121179	0.053441	0.312769	0.0530265	0.279975	0.273081	0.16463	0.282315	1.466702
835	0	-4267.913	-4283.158	15.24492	0.10815	0.211992	0.213344	0.185613	0.125629	0.125923	0.104759	0.124074	0.0442775	0.0538701	0.0289365	0.0819529	0.0331546	0.189498	0.25477	0.128649	0.0556883	0.325261	0.0461339	0.285464	0.287778	0.150354	0.276404	1.441675
836	0	-4276.703	-4291.599	14.89587	0.0914141	0.194896	0.214425	0.210624	0.157928	0.0978182	0.120404	0.123016	0.0526346	0.0605324	0.0378053	0.0625165	0.0525668	0.192182	0.254884	0.111601	0.0749663	0.319922	0.0464447	0.307622	0.240748	0.151579	0.30005	1.47658
837	0	-4267.531	-4283.251	15.72091	0.121474	0.180445	0.223038	0.174681	0.130162	0.110398	0.0968383	0.134493	0.0665886	0.0516282	0.0284585	0.0528152	0.0230568	0.198004	0.219095	0.14368	0.0560221	0.351111	0.0320887	0.286388	0.261078	0.188744	0.26379	1.394076
838	0	-4272.682	-4287.729	15.04693	0.129175	0.183022	0.215933	0.201393	0.124451	0.10812	0.0901766	0.136744	0.0419008	0.101055	0.0282842	0.0760507	0.0251691	0.182731	0.281482	0.160082	0.059574	0.292262	0.0238683	0.281857	0.285423	0.149113	0.283607	1.461474
839	0	-4287.336	-4301.382	14.0458	0.110702	0.148159	0.184737	0.235577	0.16346	0.133776	0.0979527	0.136723	0.0760303	0.0879434	0.018861	0.123198	0.0444687	0.179254	0.245388	0.169329	0.0355122	0.313843	0.0566738	0.266051	0.296379	0.17828	0.25929	1.561588
840	0	-4275.907	-4290.92	15.01265	0.107851	0.228029	0.212731	0.181941	0.111248	0.0827293	0.0991935	0.155071	0.0612139	0.0530805	0.0281712	0.104812	0.0388305	0.176036	0.219695	0.156068	0.0697043	0.340908	0.037589	0.285731	0.276924	0.165605	0.27174	1.464902
841	0	-4271.915	-4287.182	15.26659	0.0992883	0.214948	0.191316	0.197008	0.128355	0.102115	0.0818889	0.145024	0.055943	0.0884726	0.0290441	0.0627997	0.0433067	0.167728	0.273942	0.14699	0.0427025	0.327937	0.0407004	0.292325	0.285537	0.160155	0.261983	1.439508
842	0	-4271.053	-4285.742	14.68845	0.105989	0.171976	0.228086	0.22307	0.155863	0.107075	0.104613	0.141756	0.0485633	0.0601386	0.0278206	0.0895891	0.0327815	0.183788	0.25734	0.123193	0.0837553	0.304723	0.0472007	0.290417	0.262511	0.165026	0.282046	1.497322
843	0	-4275.106	-4289.958	14.8525	0.10538	0.151808	0.25611	0.165299	0.147793	0.127778	0.107696	0.150903	0.044532	0.0611588	0.0128573	0.0895891	0.0600114	0.191047	0.26208	0.122675	0.0766037	0.313174	0.0344202	0.266213	0.269306	0.169953	0.294528	1.480917
844	0	-4273.363	-4289.01	15.64669	0.127396	0.184968	0.224261	0.192838	0.122625	0.119369	0.0774792	0.114725	0.0170831	0.0596773	0.0263111	0.0747543	0.0600114	0.200174	0.245607	0.113197	0.0614382	0.35694	0.0226438	0.311029	0.250071	0.155806	0.283095	1.401499
845	0	-4271.234	-4286.75	15.51624	0.113855	0.187734	0.221555	0.192838	0.134856	0.146529	0.0814673	0.118968	0.0240357	0.0624846	0.0262414	0.090173	0.0138064	0.195132	0.24913	0.133948	0.0534552	0.33042	0.0379145	0.262865	0.288673	0.161029	0.287434	1.414543
846	0	-4277.58	-4293.174	15.59346	0.0892492	0.180148	0.239709	0.16352	0.161498	0.106872	0.106126	0.153251	0.0192411	0.0226325	0.0589925	0.0606697	0.0449116	0.240242	0.236402	0.115949	0.0576919	0.319883	0.0298328	0.280274	0.258531	0.177695	0.283501	1.406822
847	0	-4272.301	-4287.781	15.48023	0.0943527	0.198634	0.219934	0.213167	0.124824	0.122245	0.0895047	0.132195	0.0116888	0.0562091	0.0593632	0.0578087	0.0382183	0.232219	0.263141	0.121084	0.0663358	0.297976	0.0192458	0.255303	0.261313	0.172496	0.310888	1.418144
848	0	-4272.535	-4288.063	15.52755	0.090244	0.235398	0.222415	0.200952	0.127402	0.0843641	0.0937904	0.12396	0.0285674	0.0714871	0.025853	0.0632951	0.045684	0.227479	0.250192	0.124141	0.0532333	0.327043	0.0179117	0.285054	0.253284	0.183156	0.278506	1.413412
849	0	-4277.727	-4292.805	15.0782	0.11389	0.176196	0.274573	0.171153	0.162876	0.0961994	0.0997971	0.128214	0.014635	0.0539602	0.0477024	0.0445401	0.0746109	0.191498	0.281741	0.135331	0.0486527	0.327244	0.0155325	0.293648	0.277945	0.149665	0.278743	1.458347
850	0	-4272.912	-4288.166	15.25465	0.101768	0.194249	0.192391	0.19203	0.121705	0.141487	0.104802	0.134902	0.0207306	0.076575	0.0433155	0.0566259	0.0601213	0.20033	0.240265	0.141572	0.0653693	0.32916	0.0233028	0.290231	0.275889	0.147277	0.286603	1.440703
851	0	-4270.576	-4285.312	14.73601	0.108374	0.212791	0.204058	0.206108	0.155034	0.0943427	0.105338	0.136786	0.0313362	0.0753169	0.0509583	0.0660425	0.0460804	0.185535	0.26113	0.134333	0.0355411	0.326038	0.0574221	0.275232	0.290663	0.151897	0.282208	1.492566
852	0	-4267.509	-4283.119	15.61002	0.113854	0.17363	0.194869	0.184381	0.141215	0.122897	0.0867442	0.124146	0.029169	0.0753169	0.0355164	0.0791991	0.0442287	0.202651	0.243966	0.149292	0.0399948	0.317195	0.0469018	0.273357	0.284789	0.165349	0.276505	1.405166
853	0	-4270.393	-4286.301	15.90844	0.114343	0.167813	0.195539	0.191089	0.147751	0.12113	0.0742278	0.138531	0.0445604	0.0622265	0.0130623	0.0766562	0.0283934	0.214114	0.239877	0.143744	0.0536803	0.305166	0.0434183	0.280501	0.252901	0.180073	0.286525	1.375323
854	0	-4275.163	-4290.871	15.70797	0.110477	0.204138	0.186285	0.206932	0.148383	0.137898	0.07491	0.127205	0.0588926	0.0505335	0.0126149	0.0464458	0.0306548	0.195448	0.276852	0.100402	0.0626319	0.334687	0.0299791	0.276293	0.274597	0.167283	0.281826	1.39537
855	0	-4273.719	-4289.661	15.94208	0.0844667	0.153342	0.209465	0.207002	0.12199	0.108844	0.073256	0.142731	0.0513097	0.0525954	0.0316184	0.0514261	0.0839134	0.195355	0.26797	0.142408	0.0427709	0.304252	0.047244	0.275973	0.270908	0.164579	0.288541	1.37196
856	0	-4273.382	-4288.079	14.69692	0.0956526	0.18377	0.222776	0.196637	0.166153	0.117512	0.0663843	0.121868	0.039785	0.0777727	0.0334982	0.0823252	0.0923417	0.183236	0.233044	0.12938	0.0723988	0.355261	0.0266801	0.271354	0.268754	0.171572	0.288321	1.496476
857	0	-4271.506	-4286.727	15.22022	0.0954535	0.190014	0.235765	0.200057	0.12752	0.0860377	0.0970264	0.128894	0.0381214	0.0571237	0.0418658	0.0722122	0.0740545	0.2011	0.233257	0.15716	0.0446689	0.337802	0.0260121	0.286963	0.251785	0.171095	0.290158	1.444145
858	0	-4275.959	-4291.15	15.19142	0.142812	0.184026	0.220881	0.182557	0.129034	0.0977344	0.114523	0.122496	0.0515966	0.0450566	0.0362907	0.0929116	0.0271075	0.226402	0.255281	0.106277	0.0650796	0.330093	0.0168675	0.276569	0.260266	0.18205	0.281114	1.447025
859	0	-4276.513	-4291.423	14.9092	0.108007	0.199122	0.223445	0.229829	0.123684	0.107768	0.112518	0.098129	0.0367137	0.0883314	0.031052	0.0707148	0.045932	0.208441	0.223025	0.116225	0.0869629	0.346742	0.0186049	0.268128	0.263697	0.157022	0.311154	1.475247
860	0	-4272.455	-4288.573	16.11778	0.102444	0.149889	0.220728	0.164685	0.133584	0.101809	0.0913968	0.159211	0.0250519	0.0476098	0.0301756	0.0738425	0.053962	0.208581	0.281167	0.123217	0.0601922	0.292705	0.0341374	0.252144	0.274588	0.17019	0.303078	1.354389
861	0	-4272.344	-4287.43	15.08599	0.134175	0.166109	0.195681	0.222648	0.11775	0.0888674	0.100637	0.133124	0.0319818	0.065608	0.0398018	0.0926746	0.0685096	0.189074	0.282655	0.130885	0.054563	0.306616	0.036207	0.27164	0.275122	0.156238	0.297	1.457568
862	0	-4279.629	-4294.874	15.24529	0.132837	0.1982	0.217803	0.205526	0.158588	0.07561	0.0764754	0.133124	0.0392313	0.0425373	0.0476348	0.0682574	0.0458149	0.2129	0.284862	0.125823	0.0320648	0.294759	0.0495907	0.285166	0.275489	0.164721	0.274625	1.441639
863	0	-4274.27	-4289.735	15.46479	0.0980272	0.186932	0.231928	0.222378	0.146618	0.090165	0.095106	0.157394	0.00264934	0.0459596	0.0629708	0.0502524	0.0293085	0.200593	0.233698	0.125673	0.0374771	0.355483	0.0470754	0.296415	0.269509	0.171104	0.262972	1.419688
864	0	-4287.27	-4301.426	14.15669	0.107929	0.205348	0.228809	0.206794	0.157664	0.137025	0.0977973	0.123496	0.002171	0.0823323	0.0756148	0.0772562	0.0482614	0.214216	0.264572	0.0865148	0.0214182	0.347403	0.0658764	0.273335	0.253028	0.190253	0.283384	1.550498
865	0	-4276.357	-4291.249	14.89174	0.115196	0.201692	0.245038	0.169668	0.125084	0.14799	0.114708	0.113145	0.00487293	0.0671395	0.0423756	0.0723876	0.0576972	0.190098	0.266775	0.14963	0.0184586	0.327474	0.0475651	0.270198	0.284608	0.16542	0.279774	1.476993
866	0	-4269.673	-4285.495	15.82211	0.0962034	0.170614	0.262604	0.186856	0.121445	0.12318	0.0836661	0.12237	0.0307536	0.0436103	0.044961	0.0728358	0.0248565	0.186193	0.272612	0.127754	0.0662523	0.322651	0.0245384	0.269063	0.264659	0.169158	0.29712	1.383956
867	0	-4271.346	-4286.803	15.4571	0.106419	0.202004	0.23317	0.188807	0.135694	0.102288	0.0953052	0.158708	0.0247717	0.0716015	0.0385207	0.0523361	0.0108323	0.190235	0.265299	0.157645	0.0347628	0.319611	0.0324471	0.275516	0.27762	0.165429	0.281435	1.420457
868	0	-4277.625	-4292.499	14.87449	0.146726	0.198735	0.215362	0.213017	0.129432	0.115532	0.119766	0.0969462	0.0127092	0.0567777	0.0211717	0.102169	0.0503752	0.183986	0.270463	0.12963	0.0456412	0.337201	0.0330787	0.291533	0.28861	0.168467	0.25139	1.478718
869	0	-4276.106	-4291.175	15.06978	0.11459	0.185764	0.193384	0.191081	0.153542	0.118488	0.100895	0.133023	0.0218038	0.0407417	0.0412339	0.0692157	0.0954273	0.222325	0.241428	0.122452	0.0581801	0.296214	0.0594003	0.276013	0.261397	0.173739	0.288851	1.459189
870	0	-4269.668	-4285.24	15.57195	0.119071	0.174332	0.195881	0.207661	0.122868	0.105731	0.108479	0.109559	0.0490845	0.0511598	0.0638338	0.07953	0.0217843	0.213493	0.230294	0.119765	0.0611053	0.330599	0.044743	0.266252	0.275269	0.173886	0.284593	1.408972
871	0	-4279.672	-4295.214	15.54184	0.105636	0.158546	0.211746	0.191738	0.169579	0.0763484	0.12795	0.130933	0.0342149	0.043285	0.0728282	0.0740425	0.0151373	0.183337	0.306265	0.124909	0.0609903	0.298678	0.0258197	0.263101	0.285043	0.16896	0.282896	1.411984
872	0	-4273.754	-4289.268	15.51355	0.123722	0.145341	0.248508	0.191738	0.129937	0.121408	0.0869768	0.113275	0.0487103	0.0747541	0.05094	0.0716056	0.00789701	0.205408	0.257156	0.130593	0.0420137	0.315452	0.0493769	0.253322	0.290851	0.166603	0.289225	1.414812
873	0	-4270.289	-4285.379	15.09041	0.132749	0.194003	0.257338	0.195173	0.133836	0.111434	0.0926282	0.150066	0.02681	0.0398269	0.0431135	0.0605085	0.0196396	0.203098	0.211889	0.142797	0.0607081	0.332844	0.0486639	0.286933	0.254983	0.172314	0.28577	1.457126
874	0	-4273.447	-4288.413	14.96585	0.115298	0.14645	0.250265	0.198613	0.119371	0.114726	0.106092	0.164041	0.0445953	0.0852971	0.0311294	0.0826503	0.0110524	0.196275	0.254009	0.133184	0.0481628	0.334214	0.0341558	0.266611	0.274803	0.160731	0.297855	1.469583
875	0	-4272.068	-4287.203	15.13446	0.105006	0.194669	0.250265	0.180067	0.126819	0.13687	0.0970761	0.123526	0.0374392	0.055967	0.0534562	0.0505135	0.0410482	0.163393	0.241417	0.159656	0.0405506	0.349086	0.0458981	0.275056	0.294903	0.17304	0.257001	1.452721
876	0	-4274.451	-4289.008	14.55686	0.0955566	0.1666	0.295761	0.199757	0.159167	0.119856	0.0874896	0.165148	0.0501412	0.0477096	0.0492111	0.0574921	0.0165914	0.191988	0.242495	0.143889	0.0449838	0.338063	0.0385815	0.278543	0.277133	0.163564	0.28076	1.510481
877	0	-4271.638	-4287.066	15.42795	0.12995	0.204072	0.252563	0.19653	0.131611	0.100139	0.0773527	0.103131	0.0630145	0.0517314	0.0291925	0.0587364	0.0253475	0.201193	0.244445	0.156689	0.061731	0.304882	0.0310602	0.275159	0.283641	0.168259	0.27294	1.423372
878	0	-4274.125	-4288.919	14.79443	0.137329	0.18053	0.203604	0.196738	0.165069	0.144708	0.0973946	0.11558	0.0296848	0.065109	0.045914	0.0955753	0.00948871	0.209316	0.25991	0.13698	0.055639	0.306809	0.031346	0.268574	0.297686	0.159952	0.273788	1.486724
879	0	-4268.347	-4283.216	14.86882	0.119226	0.179597	0.240897	0.195998	0.16055	0.112646	0.0876437	0.14959	0.023197	0.0498167	0.0740206	0.0614886	0.0246148	0.206082	0.244578	0.127778	0.0530574	0.340539	0.0279652	0.268155	0.277764	0.157189	0.296892	1.479285
880	0	-4278.84	-4293.913	15.07343	0.110087	0.174035	0.272753	0.205482	0.140421	0.0925803	0.107875	0.133603	0.0384066	0.0603205	0.0827854	0.0217028	0.0187726	0.198953	0.25429	0.1409	0.0452167	0.329875	0.0307657	0.262984	0.283064	0.194032	0.25992	1.458824
881	0	-4275.17	-4290.491	15.32181	0.0848578	0.17066	0.24828	0.186022	0.148981	0.122649	0.102662	0.133603	0.0183568	0.0709325	0.0363613	0.0822681	0.0283517	0.215228	0.233883	0.160258	0.0326056	0.340492	0.0175341	0.267062	0.26779	0.195736	0.269412	1.433986
882	0	-4273.529	-4288.22	14.69068	0.106692	0.224689	0.231698	0.219856	0.130493	0.105512	0.0703867	0.129647	0.0202671	0.0717076	0.0534533	0.086372	0.0463248	0.218715	0.256486	0.125734	0.0406793	0.324331	0.0340555	0.267985	0.278154	0.173116	0.280745	1.4971
883	0	-4272.1	-4286.722	14.6222	0.133094	0.195813	0.259858	0.211757	0.159882	0.10236	0.0959858	0.112173	0.0615593	0.0647004	0.0392617	0.0472139	0.0202895	0.181926	0.231552	0.154587	0.0433521	0.333054	0.0555297	0.282011	0.272585	0.162776	0.282628	1.503948
884	0	-4272.284	-4287.328	15.04369	0.114778	0.208826	0.273946	0.220115	0.11424	0.101178	0.106831	0.121605	0.0282873	0.0625953	0.0335524	0.0536358	0.0222076	0.188828	0.246196	0.118675	0.0731038	0.345519	0.0276788	0.291414	0.276748	0.162473	0.269365	1.461798
885	0	-4270.113	-4285.537	15.42395	0.0930442	0.16639	0.236312	0.199352	0.118277	0.12077	0.0922985	0.15163	0.0297433	0.0845302	0.024384	0.0743992	0.0326406	0.203492	0.271832	0.123839	0.0396861	0.326595	0.0345557	0.268645	0.274293	0.166895	0.290167	1.423772
886	0	-4273.648	-4288.663	15.01453	0.107297	0.178574	0.270875	0.227915	0.118277	0.128053	0.101649	0.138541	0.0453168	0.0542775	0.0427536	0.0363154	0.0148709	0.206948	0.247069	0.135106	0.0520997	0.308735	0.0500427	0.276728	0.271074	0.165437	0.286762	1.464715
887	0	-4273.917	-4288.946	15.02867	0.108489	0.149381	0.200528	0.210316	0.166772	0.120804	0.0968715	0.130112	0.0307982	0.0566272	0.0500712	0.0942985	0.048232	0.192734	0.286821	0.13399	0.07021	0.28753	0.0287155	0.259621	0.278649	0.169131	0.292599	1.4633
888	0	-4273.882	-4288.784	14.90197	0.107395	0.177733	0.264293	0.197524	0.158076	0.108217	0.0955291	0.162967	0.0426244	0.0566272	0.0492439	0.0349625	0.0207786	0.204357	0.287275	0.121994	0.0648255	0.304794	0.0167548	0.286599	0.265855	0.158232	0.289314	1.47597
889	0	-4274.573	-4290.309	15.73635	0.102222	0.162819	0.232117	0.206323	0.131312	0.116327	0.0834676	0.116141	0.0711634	0.052322	0.01429	0.077139	0.0268898	0.190502	0.253006	0.130684	0.0802352	0.293	0.0525733	0.277205	0.293538	0.158842	0.270415	1.392532
890	0	-4269.53	-4284.739	15.20911	0.0925921	0.175625	0.218496	0.183802	0.150779	0.13585	0.100347	0.139087	0.0559023	0.0560357	0.026223	0.0857061	0.0248114	0.176298	0.260191	0.160168	0.0416073	0.312102	0.0496332	0.279296	0.281275	0.167086	0.272344	1.445256
891	0	-4273.087	-4289.216	16.12873	0.0974651	0.18281	0.218518	0.209799	0.142006	0.0827781	0.0836166	0.124531	0.0410564	0.0625162	0.0300492	0.0366584	0.0414905	0.17839	0.264552	0.135958	0.0788003	0.302747	0.0395514	0.283944	0.285656	0.156202	0.274197	1.353294
892	0	-4276.106	-4291.195	15.08928	0.0864539	0.191862	0.213422	0.245234	0.179198	0.104648	0.10295	0.1202	0.0137317	0.0574263	0.0235538	0.0738642	0.0446952	0.199219	0.295441	0.115306	0.0503108	0.293594	0.0461296	0.28488	0.280685	0.148836	0.285598	1.457239
893	0	-4273.852	-4289.489	15.63669	0.125991	0.219798	0.202124	0.18994	0.126857	0.109495	0.0978939	0.137842	0.0332617	0.0502191	0.0246979	0.0532374	0.0311411	0.224081	0.301194	0.12764	0.0468258	0.273941	0.0263181	0.23928	0.281432	0.174113	0.305176	1.402498
894	0	-4277.166	-4290.881	13.71511	0.110509	0.215578	0.279556	0.220295	0.167984	0.11623	0.0854413	0.150682	0.0460715	0.0617531	0.0221248	0.0722043	0.0462253	0.232474	0.297837	0.131313	0.0291358	0.286097	0.0231428	0.265932	0.279788	0.151816	0.302464	1.594656
895	0	-4267.049	-4282.241	15.19139	0.113527	0.206608	0.246442	0.209114	0.117686	0.119408	0.102296	0.119274	0.0291672	0.0510839	0.0338636	0.061413	0.0371446	0.179987	0.252247	0.160444	0.0554277	0.317878	0.0340172	0.274331	0.277871	0.164572	0.283226	1.447029
896	0	-4282.859	-4298.22	15.36158	0.123641	0.188274	0.171818	0.244367	0.128064	0.146866	0.0667261	0.11939	0.0150415	0.0574387	0.0477373	0.0710039	0.0496418	0.207478	0.250709	0.108172	0.0455727	0.369255	0.0188133	0.272756	0.250067	0.175624	0.301553	1.430009
897	0	-4272.603	-4287.885	15.28243	0.0946436	0.20436	0.247837	0.197958	0.120665	0.0973422	0.10084	0.137612	0.023908	0.0610354	0.0471725	0.079491	0.0250588	0.20449	0.254445	0.136649	0.077332	0.309276	0.0178086	0.287767	0.275374	0.154184	0.282674	1.437924
898	0	-4275.279	-4290.567	15.28801	0.125129	0.171692	0.207064	0.216914	0.127792	0.12772	0.106693	0.129296	0.0524776	0.0254508	0.0374647	0.0648215	0.0448517	0.216742	0.254645	0.132563	0.0336853	0.326885	0.0354795	0.257937	0.270613	0.19284	0.278611	1.437366
899	0	-4274.246	-4289.072	14.82606	0.127034	0.173657	0.24625	0.224241	0.153363	0.120477	0.0823657	0.0999721	0.0271767	0.0678275	0.0188008	0.105743	0.0366549	0.183424	0.249655	0.140281	0.0650157	0.3206	0.0410233	0.290613	0.26506	0.173405	0.270921	1.483562
900	0	-4279.154	-4294.837	15.68267	0.0877893	0.25246	0.188636	0.170988	0.155912	0.142716	0.100192	0.104157	0.0131622	0.0561566	0.0219555	0.0444591	0.0593158	0.208635	0.216239	0.158204	0.0418238	0.336245	0.0388531	0.269733	0.280159	0.193918	0.256189	1.3979
901	0	-4277.717	-4292.44	14.72281	0.0972046	0.216684	0.241494	0.186747	0.132595	0.0847362	0.0909198	0.150737	0.0579259	0.0639726	0.0292067	0.110321	0.0313431	0.210031	0.242231	0.15703	0.0496871	0.282778	0.0582437	0.27181	0.291258	0.160116	0.276817	1.493886
902	0	-4270.878	-4285.122	14.24435	0.105955	0.192028	0.256106	0.204796	0.149756	0.134066	0.0853094	0.167952	0.0694928	0.0401173	0.0194268	0.0769801	0.0397473	0.212214	0.257889	0.134359	0.0373059	0.319487	0.0387448	0.269257	0.270903	0.167608	0.292233	1.541732
903	0	-4269.151	-4284.078	14.92658	0.0910767	0.215469	0.279312	0.203217	0.137806	0.104201	0.101319	0.116274	0.0481212	0.0638139	0.0272264	0.0603703	0.0253024	0.195365	0.263051	0.132469	0.0729115	0.309379	0.0268241	0.260681	0.280869	0.167846	0.290605	1.47351
904	0	-4274.267	-4289.48	15.21304	0.114847	0.191693	0.218686	0.183387	0.143183	0.093883	0.105352	0.147179	0.0531433	0.0457563	0.0608733	0.0661234	0.0207556	0.197484	0.274764	0.12542	0.0563581	0.329773	0.0162008	0.263046	0.272253	0.180411	0.28429	1.444863
905	0	-4270.584	-4285.64	15.05675	0.117511	0.166147	0.237984	0.207	0.127809	0.0985928	0.106642	0.136776	0.0312469	0.051311	0.0608733	0.0738848	0.0447139	0.212828	0.233164	0.125768	0.063282	0.330374	0.034584	0.296415	0.242162	0.160864	0.30056	1.460493
906	0	-4272.86	-4288.204	15.34361	0.117829	0.169848	0.238469	0.191651	0.134435	0.131306	0.112389	0.101504	0.0203122	0.0576632	0.0627375	0.0559199	0.0377433	0.209431	0.228824	0.151504	0.0754715	0.298536	0.0362348	0.278206	0.261479	0.189855	0.27046	1.431807
907	0	-4275.26	-4289.594	14.33338	0.13048	0.206418	0.1861	0.205236	0.152782	0.153155	0.0990579	0.14513	0.0301097	0.0567637	0.0730172	0.0828675	0.0117115	0.193555	0.22433	0.152501	0.0436315	0.338615	0.0473668	0.289992	0.271394	0.162344	0.27627	1.532829
908	0	-4272.516	-4287.695	15.17912	0.0811013	0.208114	0.241776	0.230659	0.158425	0.0967446	0.0888073	0.123997	0.0539676	0.0531363	0.0383177	0.0506534	0.022557	0.202955	0.253937	0.118518	0.0403283	0.341358	0.0429046	0.284399	0.272388	0.170472	0.272742	1.448255
909	0	-4272.625	-4287.912	15.28704	0.0998309	0.171078	0.210874	0.230289	0.155878	0.126804	0.0970828	0.104565	0.0544418	0.0646548	0.0183183	0.0813535	0.0222941	0.22857	0.240551	0.144153	0.0498462	0.284601	0.0522794	0.259208	0.272509	0.187312	0.280972	1.437463
910	0	-4278.427	-4293.463	15.03634	0.0984248	0.21698	0.182716	0.217805	0.130438	0.109968	0.0916873	0.154195	0.0328368	0.0946693	0.0373558	0.0580227	0.037435	0.226839	0.209345	0.152754	0.0783404	0.317693	0.0150293	0.275415	0.256262	0.181716	0.286607	1.462533
911	0	-4271.067	-4286.278	15.21062	0.106045	0.211709	0.256045	0.215352	0.124787	0.0957146	0.0826858	0.133454	0.0583698	0.0464171	0.0150868	0.0580227	0.0414165	0.224229	0.227765	0.146447	0.0562166	0.319183	0.0261603	0.267185	0.26792	0.195564	0.269331	1.445105
912	0	-4269.478	-4284.742	15.26402	0.105669	0.197441	0.228515	0.202162	0.120068	0.0950452	0.101776	0.133454	0.044262	0.0673507	0.0305833	0.0495776	0.063862	0.219217	0.20889	0.136164	0.0596014	0.338363	0.0377639	0.280749	0.282916	0.171847	0.264488	1.439765
913	0	-4271.573	-4287.496	15.92344	0.127624	0.162994	0.22137	0.153273	0.128425	0.117658	0.0892177	0.127134	0.0302584	0.0692866	0.0312961	0.0684291	0.0468581	0.213885	0.19212	0.145182	0.0677035	0.344446	0.0366635	0.268665	0.257667	0.191029	0.282639	1.373823
914	0	-4271.441	-4286.149	14.70821	0.102637	0.189178	0.25456	0.192794	0.174469	0.113629	0.0921602	0.111241	0.0300409	0.081452	0.0246222	0.0564675	0.0720954	0.182294	0.266425	0.143534	0.0470824	0.340537	0.0201287	0.285129	0.275132	0.155142	0.284597	1.495346
915	0	-4266.274	-4281.149	14.87484	0.110652	0.188383	0.247151	0.225477	0.135772	0.102584	0.108399	0.116424	0.0271438	0.0604765	0.0445214	0.0586127	0.0530887	0.191253	0.252192	0.129121	0.0626622	0.331557	0.0332139	0.275103	0.27907	0.172921	0.272906	1.478684
916	0	-4274.341	-4288.771	14.42962	0.0871069	0.208597	0.208745	0.218131	0.140135	0.116046	0.100335	0.119148	0.0727983	0.0826165	0.0216505	0.0778412	0.0700542	0.203963	0.261103	0.115115	0.0562244	0.335523	0.0280705	0.273946	0.274742	0.169357	0.281955	1.523205
917	0	-4270.197	-4285.106	14.9094	0.123039	0.188272	0.20654	0.216537	0.144903	0.0985434	0.0920777	0.140089	0.0286968	0.0615296	0.0267193	0.0987449	0.0495355	0.202298	0.250672	0.113305	0.0706836	0.335821	0.0272202	0.274327	0.275124	0.169593	0.280956	1.475227
